Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_seconds,pirelliCompound,Year,LapTime_prev,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TempDelta,laps_diff,TrackTemp_RBF_Median,Humidity_RBF_Median,Pressure_RBF_Median,WindSpeed_RBF_Median,WindDirection_RBF_Median,TempDelta_RBF_Median
0 days 01:01:45.066000,VER,1,0 days 00:01:40.069000,3.0,1.0,,,0 days 00:00:27.191000,0 days 00:00:39.968000,0 days 00:00:32.910000,0 days 01:00:32.228000,0 days 01:01:12.196000,0 days 01:01:45.106000,215.0,177.0,198.0,308.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:00:04.997000,2025-10-19 19:07:00.590,1,1.0,False,,False,True,100.069,C3,2025,100.241,28.3,22.0,1001.1,False,45.5,80.0,1.0,17.2,-0.17199999999999704,0.9990004998333749,3.074879879586606e-09,0.9646402934831204,0.8333929661285027,1.0155002470054133e-122,0.9380049995307299
0 days 01:01:47.509000,LEC,16,0 days 00:01:40.785000,3.0,1.0,,,0 days 00:00:27.113000,0 days 00:00:40.196000,0 days 00:00:33.476000,0 days 01:00:33.870000,0 days 01:01:14.066000,0 days 01:01:47.542000,226.0,178.0,200.0,307.0,False,SOFT,6.0,False,Ferrari,0 days 01:00:06.724000,2025-10-19 19:07:02.317,1,2.0,False,,False,True,100.785,C4,2025,100.503,28.3,22.0,1001.1,False,45.5,80.0,1.0,17.2,0.2819999999999965,0.9990004998333749,3.074879879586606e-09,0.9646402934831204,0.8333929661285027,1.0155002470054133e-122,0.9380049995307299
0 days 01:01:48.154000,NOR,4,0 days 00:01:40.513000,3.0,1.0,,,0 days 00:00:27.004000,0 days 00:00:39.508000,0 days 00:00:34.001000,0 days 01:00:34.690000,0 days 01:01:14.198000,0 days 01:01:48.199000,217.0,180.0,201.0,330.0,True,MEDIUM,3.0,True,McLaren,0 days 01:00:07.641000,2025-10-19 19:07:03.234,1,3.0,False,,False,True,100.513,C3,2025,100.65,28.3,22.0,1001.1,False,45.5,80.0,1.0,17.2,-0.13700000000000045,0.9990004998333749,3.074879879586606e-09,0.9646402934831204,0.8333929661285027,1.0155002470054133e-122,0.9380049995307299
0 days 01:01:48.848000,HAM,44,0 days 00:01:40.295000,3.0,1.0,,,0 days 00:00:26.844000,0 days 00:00:39.714000,0 days 00:00:33.737000,0 days 01:00:35.431000,0 days 01:01:15.145000,0 days 01:01:48.882000,208.0,180.0,203.0,322.0,True,MEDIUM,3.0,True,Ferrari,0 days 01:00:08.553000,2025-10-19 19:07:04.146,1,4.0,False,,False,True,100.295,C3,2025,100.828,28.3,22.0,1001.1,False,45.5,80.0,1.0,17.2,-0.5330000000000013,0.9990004998333749,3.074879879586606e-09,0.9646402934831204,0.8333929661285027,1.0155002470054133e-122,0.9380049995307299
0 days 01:01:49.682000,PIA,81,0 days 00:01:40.371000,3.0,1.0,,,0 days 00:00:27.051000,0 days 00:00:39.711000,0 days 00:00:33.609000,0 days 01:00:36.392000,0 days 01:01:16.103000,0 days 01:01:49.712000,216.0,177.0,200.0,328.0,False,MEDIUM,3.0,True,McLaren,0 days 01:00:09.311000,2025-10-19 19:07:04.904,1,5.0,True,TRACK LIMITS AT TURN 9 LAP 3 ,False,True,100.371,C3,2025,100.687,28.3,22.0,1001.1,False,45.5,80.0,1.0,17.2,-0.3160000000000025,0.9990004998333749,3.074879879586606e-09,0.9646402934831204,0.8333929661285027,1.0155002470054133e-122,0.9380049995307299
0 days 01:01:50.559000,RUS,63,0 days 00:01:40.727000,3.0,1.0,,,0 days 00:00:27.076000,0 days 00:00:39.949000,0 days 00:00:33.702000,0 days 01:00:36.957000,0 days 01:01:16.906000,0 days 01:01:50.608000,211.0,180.0,203.0,319.0,True,MEDIUM,3.0,True,Mercedes,0 days 01:00:09.832000,2025-10-19 19:07:05.425,1,6.0,False,,False,True,100.727,C3,2025,100.911,28.3,22.0,1001.1,False,45.5,80.0,1.0,17.2,-0.1839999999999975,0.9990004998333749,3.074879879586606e-09,0.9646402934831204,0.8333929661285027,1.0155002470054133e-122,0.9380049995307299
0 days 01:01:54.697000,BEA,87,0 days 00:01:41.732000,3.0,1.0,,,0 days 00:00:27.698000,0 days 00:00:40.345000,0 days 00:00:33.689000,0 days 01:00:40.724000,0 days 01:01:21.069000,0 days 01:01:54.758000,203.0,178.0,201.0,321.0,True,MEDIUM,3.0,True,Haas F1 Team,0 days 01:00:12.965000,2025-10-19 19:07:08.558,1,10.0,False,,False,True,101.732,C3,2025,102.479,28.3,22.0,1001.1,False,45.5,80.0,1.0,17.2,-0.7469999999999999,0.9990004998333749,3.074879879586606e-09,0.9646402934831204,0.8333929661285027,1.0155002470054133e-122,0.9380049995307299
0 days 01:01:55.477000,HUL,27,0 days 00:01:41.551000,3.0,1.0,,,0 days 00:00:27.304000,0 days 00:00:40.297000,0 days 00:00:33.950000,0 days 01:00:41.267000,0 days 01:01:21.564000,0 days 01:01:55.514000,204.0,181.0,202.0,335.0,True,MEDIUM,3.0,True,Kick Sauber,0 days 01:00:13.926000,2025-10-19 19:07:09.519,1,11.0,False,,False,True,101.551,C3,2025,102.067,28.3,22.0,1001.1,False,45.5,80.0,1.0,17.2,-0.5159999999999911,0.9990004998333749,3.074879879586606e-09,0.9646402934831204,0.8333929661285027,1.0155002470054133e-122,0.9380049995307299
0 days 01:01:56.258000,ALO,14,0 days 00:01:41.587000,3.0,1.0,,,0 days 00:00:27.459000,0 days 00:00:40.250000,0 days 00:00:33.878000,0 days 01:00:42.173000,0 days 01:01:22.423000,0 days 01:01:56.301000,205.0,180.0,201.0,316.0,True,MEDIUM,4.0,False,Aston Martin,0 days 01:00:14.671000,2025-10-19 19:07:10.264,1,12.0,False,,False,True,101.587,C3,2025,102.426,28.3,22.0,1001.1,False,45.5,80.0,1.0,17.2,-0.8389999999999986,0.9990004998333749,3.074879879586606e-09,0.9646402934831204,0.8333929661285027,1.0155002470054133e-122,0.9380049995307299
0 days 01:01:58.822000,BOR,5,0 days 00:01:42.033000,3.0,1.0,,,0 days 00:00:27.300000,0 days 00:00:40.545000,0 days 00:00:34.188000,0 days 01:00:44.113000,0 days 01:01:24.658000,0 days 01:01:58.846000,202.0,173.0,201.0,324.0,False,SOFT,3.0,True,Kick Sauber,0 days 01:00:16.789000,2025-10-19 19:07:12.382,1,15.0,True,TRACK LIMITS AT TURN 12 LAP 3 ,False,True,102.033,C4,2025,102.784,28.3,22.0,1001.1,False,45.5,80.0,1.0,17.2,-0.7510000000000048,0.9990004998333749,3.074879879586606e-09,0.9646402934831204,0.8333929661285027,1.0155002470054133e-122,0.9380049995307299
0 days 01:01:59.893000,COL,43,0 days 00:01:42.241000,3.0,1.0,,,0 days 00:00:27.451000,0 days 00:00:40.561000,0 days 00:00:34.229000,0 days 01:00:45.162000,0 days 01:01:25.723000,0 days 01:01:59.952000,210.0,169.0,199.0,325.0,True,MEDIUM,3.0,True,Alpine,0 days 01:00:17.652000,2025-10-19 19:07:13.245,1,16.0,False,,False,True,102.241,C3,2025,103.041,28.3,22.0,1001.1,False,45.5,80.0,1.0,17.2,-0.7999999999999972,0.9990004998333749,3.074879879586606e-09,0.9646402934831204,0.8333929661285027,1.0155002470054133e-122,0.9380049995307299
0 days 01:02:05.765000,ALB,23,0 days 00:01:41.723000,3.0,1.0,,,0 days 00:00:27.294000,0 days 00:00:40.354000,0 days 00:00:34.075000,0 days 01:00:51.336000,0 days 01:01:31.690000,0 days 01:02:05.765000,210.0,176.0,198.0,318.0,True,HARD,3.0,True,Williams,0 days 01:00:24.042000,2025-10-19 19:07:19.635,1,20.0,False,,False,True,101.723,C1,2025,102.558,28.3,22.0,1001.1,False,45.5,80.0,1.0,17.2,-0.835000000000008,0.9990004998333749,3.074879879586606e-09,0.9646402934831204,0.8333929661285027,1.0155002470054133e-122,0.9380049995307299
0 days 01:03:24.824000,VER,1,0 days 00:01:39.758000,4.0,1.0,,,0 days 00:00:27.018000,0 days 00:00:39.690000,0 days 00:00:33.050000,0 days 01:02:12.124000,0 days 01:02:51.814000,0 days 01:03:24.864000,215.0,176.0,199.0,309.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:01:45.066000,2025-10-19 19:08:40.659,1,1.0,False,,False,True,99.758,C3,2025,100.069,28.4,21.0,1001.2,False,45.5,192.0,1.2,17.1,-0.31100000000000705,0.9990004998333749,1.6918979226151304e-10,0.9521811296984988,0.8761219372139776,6.638819324449613e-152,0.952181129698505
0 days 01:03:28.087000,LEC,16,0 days 00:01:40.578000,4.0,1.0,,,0 days 00:00:26.953000,0 days 00:00:40.066000,0 days 00:00:33.559000,0 days 01:02:14.495000,0 days 01:02:54.561000,0 days 01:03:28.120000,221.0,179.0,198.0,313.0,False,SOFT,7.0,False,Ferrari,0 days 01:01:47.509000,2025-10-19 19:08:43.102,1,2.0,False,,False,True,100.578,C4,2025,100.785,28.4,21.0,1001.2,False,45.5,192.0,1.2,17.1,-0.20699999999999363,0.9990004998333749,1.6918979226151304e-10,0.9521811296984988,0.8761219372139776,6.638819324449613e-152,0.952181129698505
0 days 01:03:28.603000,NOR,4,0 days 00:01:40.449000,4.0,1.0,,,0 days 00:00:27.044000,0 days 00:00:39.456000,0 days 00:00:33.949000,0 days 01:02:15.243000,0 days 01:02:54.699000,0 days 01:03:28.648000,218.0,177.0,203.0,333.0,True,MEDIUM,4.0,True,McLaren,0 days 01:01:48.154000,2025-10-19 19:08:43.747,1,3.0,False,,False,True,100.449,C3,2025,100.513,28.4,21.0,1001.2,False,45.5,192.0,1.2,17.1,-0.06400000000000716,0.9990004998333749,1.6918979226151304e-10,0.9521811296984988,0.8761219372139776,6.638819324449613e-152,0.952181129698505
0 days 01:03:29.300000,HAM,44,0 days 00:01:40.452000,4.0,1.0,,,0 days 00:00:26.852000,0 days 00:00:39.891000,0 days 00:00:33.709000,0 days 01:02:15.734000,0 days 01:02:55.625000,0 days 01:03:29.334000,212.0,180.0,204.0,325.0,False,MEDIUM,4.0,True,Ferrari,0 days 01:01:48.848000,2025-10-19 19:08:44.441,1,4.0,False,,False,True,100.452,C3,2025,100.295,28.4,21.0,1001.2,False,45.5,192.0,1.2,17.1,0.15699999999999648,0.9990004998333749,1.6918979226151304e-10,0.9521811296984988,0.8761219372139776,6.638819324449613e-152,0.952181129698505
0 days 01:03:30.442000,PIA,81,0 days 00:01:40.760000,4.0,1.0,,,0 days 00:00:27.122000,0 days 00:00:40.023000,0 days 00:00:33.615000,0 days 01:02:16.834000,0 days 01:02:56.857000,0 days 01:03:30.472000,210.0,174.0,200.0,313.0,False,MEDIUM,4.0,True,McLaren,0 days 01:01:49.682000,2025-10-19 19:08:45.275,1,5.0,False,,False,True,100.76,C3,2025,100.371,28.4,21.0,1001.2,False,45.5,192.0,1.2,17.1,0.38900000000001,0.9990004998333749,1.6918979226151304e-10,0.9521811296984988,0.8761219372139776,6.638819324449613e-152,0.952181129698505
0 days 01:03:31.435000,RUS,63,0 days 00:01:40.876000,4.0,1.0,,,0 days 00:00:27.164000,0 days 00:00:40.325000,0 days 00:00:33.387000,0 days 01:02:17.772000,0 days 01:02:58.097000,0 days 01:03:31.484000,214.0,177.0,199.0,302.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:01:50.559000,2025-10-19 19:08:46.152,1,6.0,False,,False,True,100.876,C3,2025,100.727,28.4,21.0,1001.2,False,45.5,192.0,1.2,17.1,0.1490000000000009,0.9990004998333749,1.6918979226151304e-10,0.9521811296984988,0.8761219372139776,6.638819324449613e-152,0.952181129698505
0 days 01:03:32.410000,ANT,12,0 days 00:01:40.784000,4.0,1.0,,,0 days 00:00:27.066000,0 days 00:00:40.210000,0 days 00:00:33.508000,0 days 01:02:18.728000,0 days 01:02:58.938000,0 days 01:03:32.446000,212.0,177.0,202.0,317.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:01:51.626000,2025-10-19 19:08:47.219,1,7.0,True,TRACK LIMITS AT TURN 12 LAP 4 ,False,True,100.784,C3,2025,100.383,28.4,21.0,1001.2,False,45.5,192.0,1.2,17.1,0.40100000000001046,0.9990004998333749,1.6918979226151304e-10,0.9521811296984988,0.8761219372139776,6.638819324449613e-152,0.952181129698505
0 days 01:03:33.191000,SAI,55,0 days 00:01:40.638000,4.0,1.0,,,0 days 00:00:26.910000,0 days 00:00:39.886000,0 days 00:00:33.842000,0 days 01:02:19.514000,0 days 01:02:59.400000,0 days 01:03:33.242000,216.0,178.0,202.0,330.0,False,MEDIUM,4.0,True,Williams,0 days 01:01:52.553000,2025-10-19 19:08:48.146,1,8.0,False,,False,True,100.638,C3,2025,100.327,28.4,21.0,1001.2,False,45.5,192.0,1.2,17.1,0.31100000000000705,0.9990004998333749,1.6918979226151304e-10,0.9521811296984988,0.8761219372139776,6.638819324449613e-152,0.952181129698505
0 days 01:03:34.169000,TSU,22,0 days 00:01:40.745000,4.0,1.0,,,0 days 00:00:27.185000,0 days 00:00:39.826000,0 days 00:00:33.734000,0 days 01:02:20.645000,0 days 01:03:00.471000,0 days 01:03:34.205000,210.0,170.0,198.0,326.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:01:53.424000,2025-10-19 19:08:49.017,1,9.0,False,,False,True,100.745,C3,2025,100.097,28.4,21.0,1001.2,False,45.5,192.0,1.2,17.1,0.6480000000000103,0.9990004998333749,1.6918979226151304e-10,0.9521811296984988,0.8761219372139776,6.638819324449613e-152,0.952181129698505
0 days 01:03:35.808000,BEA,87,0 days 00:01:41.111000,4.0,1.0,,,0 days 00:00:27.197000,0 days 00:00:40.129000,0 days 00:00:33.785000,0 days 01:02:21.955000,0 days 01:03:02.084000,0 days 01:03:35.869000,206.0,181.0,200.0,320.0,True,MEDIUM,4.0,True,Haas F1 Team,0 days 01:01:54.697000,2025-10-19 19:08:50.290,1,10.0,False,,False,True,101.111,C3,2025,101.732,28.5,21.0,1001.1,False,45.4,263.0,1.8,16.9,-0.6209999999999951,1.0,1.6918979226151304e-10,0.9646402934831204,0.970202952489017,0.0,0.9753099120283331
0 days 01:03:36.673000,HUL,27,0 days 00:01:41.196000,4.0,1.0,,,0 days 00:00:26.838000,0 days 00:00:40.202000,0 days 00:00:34.156000,0 days 01:02:22.352000,0 days 01:03:02.554000,0 days 01:03:36.710000,209.0,182.0,201.0,330.0,True,MEDIUM,4.0,True,Kick Sauber,0 days 01:01:55.477000,2025-10-19 19:08:51.070,1,11.0,False,,False,True,101.196,C3,2025,101.551,28.5,21.0,1001.1,False,45.4,263.0,1.8,16.9,-0.355000000000004,1.0,1.6918979226151304e-10,0.9646402934831204,0.970202952489017,0.0,0.9753099120283331
0 days 01:03:37.604000,ALO,14,0 days 00:01:41.346000,4.0,1.0,,,0 days 00:00:27.190000,0 days 00:00:40.338000,0 days 00:00:33.818000,0 days 01:02:23.491000,0 days 01:03:03.829000,0 days 01:03:37.647000,211.0,180.0,199.0,302.0,True,MEDIUM,5.0,False,Aston Martin,0 days 01:01:56.258000,2025-10-19 19:08:51.851,1,12.0,False,,False,True,101.346,C3,2025,101.587,28.5,21.0,1001.1,False,45.4,263.0,1.8,16.9,-0.24099999999999966,1.0,1.6918979226151304e-10,0.9646402934831204,0.970202952489017,0.0,0.9753099120283331
0 days 01:03:38.742000,LAW,30,0 days 00:01:41.664000,4.0,1.0,,,0 days 00:00:27.184000,0 days 00:00:40.299000,0 days 00:00:34.181000,0 days 01:02:24.311000,0 days 01:03:04.610000,0 days 01:03:38.791000,209.0,173.0,201.0,323.0,False,MEDIUM,4.0,True,Racing Bulls,0 days 01:01:57.078000,2025-10-19 19:08:52.671,1,13.0,False,,False,True,101.664,C3,2025,101.582,28.5,21.0,1001.1,False,45.4,263.0,1.8,16.9,0.08200000000000784,1.0,1.6918979226151304e-10,0.9646402934831204,0.970202952489017,0.0,0.9753099120283331
0 days 01:03:39.712000,GAS,10,0 days 00:01:41.438000,4.0,1.0,,,0 days 00:00:27.076000,0 days 00:00:40.622000,0 days 00:00:33.740000,0 days 01:02:25.401000,0 days 01:03:06.023000,0 days 01:03:39.763000,207.0,177.0,202.0,306.0,True,MEDIUM,4.0,True,Alpine,0 days 01:01:58.274000,2025-10-19 19:08:53.867,1,14.0,False,,False,True,101.438,C3,2025,101.949,28.5,21.0,1001.1,False,45.4,263.0,1.8,16.9,-0.5109999999999957,1.0,1.6918979226151304e-10,0.9646402934831204,0.970202952489017,0.0,0.9753099120283331
0 days 01:03:40.497000,BOR,5,0 days 00:01:41.675000,4.0,1.0,,,0 days 00:00:27.225000,0 days 00:00:40.576000,0 days 00:00:33.874000,0 days 01:02:26.071000,0 days 01:03:06.647000,0 days 01:03:40.521000,201.0,178.0,200.0,325.0,True,SOFT,4.0,True,Kick Sauber,0 days 01:01:58.822000,2025-10-19 19:08:54.415,1,15.0,False,,False,True,101.675,C4,2025,102.033,28.5,21.0,1001.1,False,45.4,263.0,1.8,16.9,-0.3580000000000041,1.0,1.6918979226151304e-10,0.9646402934831204,0.970202952489017,0.0,0.9753099120283331
0 days 01:03:41.736000,COL,43,0 days 00:01:41.843000,4.0,1.0,,,0 days 00:00:27.283000,0 days 00:00:40.772000,0 days 00:00:33.788000,0 days 01:02:27.235000,0 days 01:03:08.007000,0 days 01:03:41.795000,209.0,166.0,199.0,313.0,False,MEDIUM,4.0,True,Alpine,0 days 01:01:59.893000,2025-10-19 19:08:55.486,1,16.0,True,TRACK LIMITS AT TURN 12 LAP 4 ,False,True,101.843,C3,2025,102.241,28.5,21.0,1001.1,False,45.4,263.0,1.8,16.9,-0.39799999999999613,1.0,1.6918979226151304e-10,0.9646402934831204,0.970202952489017,0.0,0.9753099120283331
0 days 01:03:42.328000,STR,18,0 days 00:01:41.593000,4.0,1.0,,,0 days 00:00:27.531000,0 days 00:00:40.116000,0 days 00:00:33.946000,0 days 01:02:28.282000,0 days 01:03:08.398000,0 days 01:03:42.344000,198.0,174.0,205.0,317.0,True,SOFT,4.0,True,Aston Martin,0 days 01:02:00.735000,2025-10-19 19:08:56.328,1,17.0,False,,False,True,101.593,C4,2025,102.181,28.5,21.0,1001.1,False,45.4,263.0,1.8,16.9,-0.5879999999999939,1.0,1.6918979226151304e-10,0.9646402934831204,0.970202952489017,0.0,0.9753099120283331
0 days 01:03:43.408000,OCO,31,0 days 00:01:42.087000,4.0,1.0,,,0 days 00:00:27.487000,0 days 00:00:40.670000,0 days 00:00:33.930000,0 days 01:02:28.864000,0 days 01:03:09.534000,0 days 01:03:43.464000,205.0,176.0,202.0,325.0,True,HARD,4.0,True,Haas F1 Team,0 days 01:02:01.321000,2025-10-19 19:08:56.914,1,18.0,False,,False,True,102.087,C1,2025,103.038,28.5,21.0,1001.1,False,45.4,263.0,1.8,16.9,-0.9509999999999934,1.0,1.6918979226151304e-10,0.9646402934831204,0.970202952489017,0.0,0.9753099120283331
0 days 01:03:47.669000,ALB,23,0 days 00:01:41.904000,4.0,1.0,,,0 days 00:00:27.399000,0 days 00:00:40.631000,0 days 00:00:33.874000,0 days 01:02:33.164000,0 days 01:03:13.795000,0 days 01:03:47.669000,209.0,176.0,199.0,308.0,False,HARD,4.0,True,Williams,0 days 01:02:05.765000,2025-10-19 19:09:01.358,1,20.0,False,,False,True,101.904,C1,2025,101.723,28.5,21.0,1001.1,False,45.4,263.0,1.8,16.9,0.18099999999999739,1.0,1.6918979226151304e-10,0.9646402934831204,0.970202952489017,0.0,0.9753099120283331
0 days 01:05:05.134000,VER,1,0 days 00:01:40.310000,5.0,1.0,,,0 days 00:00:27.104000,0 days 00:00:39.816000,0 days 00:00:33.390000,0 days 01:03:51.968000,0 days 01:04:31.784000,0 days 01:05:05.174000,217.0,177.0,200.0,311.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:03:24.824000,2025-10-19 19:10:20.417,1,1.0,False,,False,True,100.31,C3,2025,99.758,28.6,22.0,1001.1,False,45.8,212.0,1.4,17.199999999999996,0.5520000000000067,0.9841273200552852,3.074879879586606e-09,0.9646402934831204,0.9137027310328801,9.053444512190576e-272,0.9380049995307305
0 days 01:05:08.163000,LEC,16,0 days 00:01:40.076000,5.0,1.0,,,0 days 00:00:26.952000,0 days 00:00:39.871000,0 days 00:00:33.253000,0 days 01:03:55.072000,0 days 01:04:34.943000,0 days 01:05:08.196000,221.0,177.0,199.0,313.0,True,SOFT,8.0,False,Ferrari,0 days 01:03:28.087000,2025-10-19 19:10:23.680,1,2.0,False,,False,True,100.076,C4,2025,100.578,28.6,22.0,1001.1,False,45.8,212.0,1.4,17.199999999999996,-0.5020000000000095,0.9841273200552852,3.074879879586606e-09,0.9646402934831204,0.9137027310328801,9.053444512190576e-272,0.9380049995307305
0 days 01:05:08.991000,NOR,4,0 days 00:01:40.388000,5.0,1.0,,,0 days 00:00:27.003000,0 days 00:00:39.575000,0 days 00:00:33.810000,0 days 01:03:55.651000,0 days 01:04:35.226000,0 days 01:05:09.036000,219.0,175.0,202.0,329.0,True,MEDIUM,5.0,True,McLaren,0 days 01:03:28.603000,2025-10-19 19:10:24.196,1,3.0,False,,False,True,100.388,C3,2025,100.449,28.6,22.0,1001.1,False,45.8,212.0,1.4,17.199999999999996,-0.06099999999999284,0.9841273200552852,3.074879879586606e-09,0.9646402934831204,0.9137027310328801,9.053444512190576e-272,0.9380049995307305
0 days 01:05:10.125000,HAM,44,0 days 00:01:40.825000,5.0,1.0,,,0 days 00:00:26.790000,0 days 00:00:40.180000,0 days 00:00:33.855000,0 days 01:03:56.124000,0 days 01:04:36.304000,0 days 01:05:10.159000,209.0,178.0,202.0,326.0,False,MEDIUM,5.0,True,Ferrari,0 days 01:03:29.300000,2025-10-19 19:10:24.893,1,4.0,False,,False,True,100.825,C3,2025,100.452,28.6,22.0,1001.1,False,45.8,212.0,1.4,17.199999999999996,0.37300000000000466,0.9841273200552852,3.074879879586606e-09,0.9646402934831204,0.9137027310328801,9.053444512190576e-272,0.9380049995307305
0 days 01:05:11.123000,PIA,81,0 days 00:01:40.681000,5.0,1.0,,,0 days 00:00:26.993000,0 days 00:00:40.017000,0 days 00:00:33.671000,0 days 01:03:57.465000,0 days 01:04:37.482000,0 days 01:05:11.153000,214.0,179.0,200.0,307.0,False,MEDIUM,5.0,True,McLaren,0 days 01:03:30.442000,2025-10-19 19:10:26.035,1,5.0,True,TRACK LIMITS AT TURN 13 LAP 12 ,False,True,100.681,C3,2025,100.76,28.6,22.0,1001.1,False,45.8,212.0,1.4,17.199999999999996,-0.07900000000000773,0.9841273200552852,3.074879879586606e-09,0.9646402934831204,0.9137027310328801,9.053444512190576e-272,0.9380049995307305
0 days 01:05:12.326000,RUS,63,0 days 00:01:40.891000,5.0,1.0,,,0 days 00:00:27.220000,0 days 00:00:40.311000,0 days 00:00:33.360000,0 days 01:03:58.704000,0 days 01:04:39.015000,0 days 01:05:12.375000,214.0,180.0,199.0,307.0,False,MEDIUM,5.0,True,Mercedes,0 days 01:03:31.435000,2025-10-19 19:10:27.028,1,6.0,False,,False,True,100.891,C3,2025,100.876,28.6,22.0,1001.1,False,45.8,212.0,1.4,17.199999999999996,0.015000000000000568,0.9841273200552852,3.074879879586606e-09,0.9646402934831204,0.9137027310328801,9.053444512190576e-272,0.9380049995307305
0 days 01:05:13.235000,ANT,12,0 days 00:01:40.825000,5.0,1.0,,,0 days 00:00:27.081000,0 days 00:00:40.056000,0 days 00:00:33.688000,0 days 01:03:59.527000,0 days 01:04:39.583000,0 days 01:05:13.271000,214.0,180.0,200.0,314.0,False,MEDIUM,5.0,True,Mercedes,0 days 01:03:32.410000,2025-10-19 19:10:28.003,1,7.0,False,,False,True,100.825,C3,2025,100.784,28.6,22.0,1001.1,False,45.8,212.0,1.4,17.199999999999996,0.04099999999999682,0.9841273200552852,3.074879879586606e-09,0.9646402934831204,0.9137027310328801,9.053444512190576e-272,0.9380049995307305
0 days 01:05:13.984000,SAI,55,0 days 00:01:40.793000,5.0,1.0,,,0 days 00:00:27.015000,0 days 00:00:39.658000,0 days 00:00:34.120000,0 days 01:04:00.257000,0 days 01:04:39.915000,0 days 01:05:14.035000,215.0,180.0,201.0,334.0,False,MEDIUM,5.0,True,Williams,0 days 01:03:33.191000,2025-10-19 19:10:28.784,1,8.0,False,,False,True,100.793,C3,2025,100.638,28.6,22.0,1001.1,False,45.8,212.0,1.4,17.199999999999996,0.15500000000000114,0.9841273200552852,3.074879879586606e-09,0.9646402934831204,0.9137027310328801,9.053444512190576e-272,0.9380049995307305
0 days 01:05:15.163000,TSU,22,0 days 00:01:40.994000,5.0,1.0,,,0 days 00:00:27.291000,0 days 00:00:39.915000,0 days 00:00:33.788000,0 days 01:04:01.496000,0 days 01:04:41.411000,0 days 01:05:15.199000,214.0,173.0,198.0,311.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:03:34.169000,2025-10-19 19:10:29.762,1,9.0,False,,False,True,100.994,C3,2025,100.745,28.6,22.0,1001.1,False,45.8,212.0,1.4,17.199999999999996,0.24899999999999523,0.9841273200552852,3.074879879586606e-09,0.9646402934831204,0.9137027310328801,9.053444512190576e-272,0.9380049995307305
0 days 01:05:16.740000,BEA,87,0 days 00:01:40.932000,5.0,1.0,,,0 days 00:00:27.064000,0 days 00:00:40.118000,0 days 00:00:33.750000,0 days 01:04:02.933000,0 days 01:04:43.051000,0 days 01:05:16.801000,213.0,182.0,200.0,307.0,True,MEDIUM,5.0,True,Haas F1 Team,0 days 01:03:35.808000,2025-10-19 19:10:31.401,1,10.0,False,,False,True,100.932,C3,2025,101.111,28.6,22.0,1001.1,False,45.8,212.0,1.4,17.199999999999996,-0.17900000000000205,0.9841273200552852,3.074879879586606e-09,0.9646402934831204,0.9137027310328801,9.053444512190576e-272,0.9380049995307305
0 days 01:05:17.748000,HUL,27,0 days 00:01:41.075000,5.0,1.0,,,0 days 00:00:27.044000,0 days 00:00:40.145000,0 days 00:00:33.886000,0 days 01:04:03.754000,0 days 01:04:43.899000,0 days 01:05:17.785000,211.0,182.0,203.0,319.0,True,MEDIUM,5.0,True,Kick Sauber,0 days 01:03:36.673000,2025-10-19 19:10:32.266,1,11.0,False,,False,True,101.075,C3,2025,101.196,28.6,22.0,1001.1,False,45.8,212.0,1.4,17.199999999999996,-0.12099999999999511,0.9841273200552852,3.074879879586606e-09,0.9646402934831204,0.9137027310328801,9.053444512190576e-272,0.9380049995307305
0 days 01:05:19.173000,ALO,14,0 days 00:01:41.569000,5.0,1.0,,,0 days 00:00:27.470000,0 days 00:00:40.198000,0 days 00:00:33.901000,0 days 01:04:05.117000,0 days 01:04:45.315000,0 days 01:05:19.216000,206.0,180.0,200.0,303.0,False,MEDIUM,6.0,False,Aston Martin,0 days 01:03:37.604000,2025-10-19 19:10:33.197,1,12.0,False,,False,True,101.569,C3,2025,101.346,28.6,22.0,1001.1,False,45.8,212.0,1.4,17.199999999999996,0.22299999999999898,0.9841273200552852,3.074879879586606e-09,0.9646402934831204,0.9137027310328801,9.053444512190576e-272,0.9380049995307305
