Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_seconds,pirelliCompound,Year,LapTime_prev,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TempDelta,laps_diff,TrackTemp_RBF_Median,Humidity_RBF_Median,Pressure_RBF_Median,WindSpeed_RBF_Median,WindDirection_RBF_Median,TempDelta_RBF_Median
0 days 01:00:08.752000,PIA,81,0 days 00:01:25.261000,3.0,1.0,,,0 days 00:00:27.670000,0 days 00:00:29.271000,0 days 00:00:28.320000,0 days 00:59:11.195000,0 days 00:59:40.466000,0 days 01:00:08.786000,313.0,310.0,309.0,320.0,False,MEDIUM,3.0,True,McLaren,0 days 00:58:43.491000,2024-09-01 13:06:27.410,1,1.0,False,,False,True,85.261,C4,2024,85.116,33.7,30.0,993.3,False,50.6,185.0,2.3,16.9,0.14499999999999602,0.007446583070924338,0.0003035391380788668,0.4065696597405991,0.9646402934831231,0.02732372244729256,0.482391140115127
0 days 01:00:09.506000,LEC,16,0 days 00:01:25.179000,3.0,1.0,,,0 days 00:00:27.679000,0 days 00:00:29.001000,0 days 00:00:28.499000,0 days 00:59:12.029000,0 days 00:59:41.030000,0 days 01:00:09.529000,313.0,324.0,313.0,328.0,True,MEDIUM,3.0,True,Ferrari,0 days 00:58:44.327000,2024-09-01 13:06:28.246,1,2.0,False,,False,True,85.179,C4,2024,85.396,33.7,30.0,993.3,False,50.6,185.0,2.3,16.9,-0.21699999999999875,0.007446583070924338,0.0003035391380788668,0.4065696597405991,0.9646402934831231,0.02732372244729256,0.482391140115127
0 days 01:00:10.291000,NOR,4,0 days 00:01:25.110000,3.0,1.0,,,0 days 00:00:27.513000,0 days 00:00:29.381000,0 days 00:00:28.216000,0 days 00:59:12.738000,0 days 00:59:42.119000,0 days 01:00:10.335000,313.0,323.0,312.0,327.0,True,MEDIUM,3.0,True,McLaren,0 days 00:58:45.181000,2024-09-01 13:06:29.100,1,3.0,False,,False,True,85.11,C4,2024,85.458,33.7,30.0,993.3,False,50.6,185.0,2.3,16.9,-0.347999999999999,0.007446583070924338,0.0003035391380788668,0.4065696597405991,0.9646402934831231,0.02732372244729256,0.482391140115127
0 days 01:00:11.186000,SAI,55,0 days 00:01:25.358000,3.0,1.0,,,0 days 00:00:27.447000,0 days 00:00:29.503000,0 days 00:00:28.408000,0 days 00:59:13.297000,0 days 00:59:42.800000,0 days 01:00:11.208000,317.0,328.0,312.0,337.0,True,MEDIUM,3.0,True,Ferrari,0 days 00:58:45.828000,2024-09-01 13:06:29.747,1,4.0,False,,False,True,85.358,C4,2024,85.731,33.7,30.0,993.3,False,50.6,185.0,2.3,16.9,-0.37299999999999045,0.007446583070924338,0.0003035391380788668,0.4065696597405991,0.9646402934831231,0.02732372244729256,0.482391140115127
0 days 01:00:12.099000,HAM,44,0 days 00:01:25.630000,3.0,1.0,,,0 days 00:00:27.495000,0 days 00:00:29.688000,0 days 00:00:28.447000,0 days 00:59:13.965000,0 days 00:59:43.653000,0 days 01:00:12.100000,317.0,327.0,311.0,323.0,True,MEDIUM,3.0,True,Mercedes,0 days 00:58:46.469000,2024-09-01 13:06:30.388,1,5.0,False,,False,True,85.63,C4,2024,86.043,33.7,30.0,993.3,False,50.6,185.0,2.3,16.9,-0.4130000000000109,0.007446583070924338,0.0003035391380788668,0.4065696597405991,0.9646402934831231,0.02732372244729256,0.482391140115127
0 days 01:00:13.131000,VER,1,0 days 00:01:25.855000,3.0,1.0,,,0 days 00:00:27.731000,0 days 00:00:29.496000,0 days 00:00:28.628000,0 days 00:59:15.024000,0 days 00:59:44.520000,0 days 01:00:13.148000,314.0,332.0,312.0,321.0,True,HARD,3.0,True,Red Bull Racing,0 days 00:58:47.276000,2024-09-01 13:06:31.195,1,6.0,False,,False,True,85.855,C3,2024,86.17,33.7,30.0,993.3,False,50.6,185.0,2.3,16.9,-0.3149999999999977,0.007446583070924338,0.0003035391380788668,0.4065696597405991,0.9646402934831231,0.02732372244729256,0.482391140115127
0 days 01:00:14.052000,RUS,63,0 days 00:01:25.733000,3.0,1.0,,,0 days 00:00:27.459000,0 days 00:00:29.557000,0 days 00:00:28.717000,0 days 00:59:15.789000,0 days 00:59:45.346000,0 days 01:00:14.063000,320.0,334.0,311.0,339.0,True,MEDIUM,3.0,True,Mercedes,0 days 00:58:48.319000,2024-09-01 13:06:32.238,1,7.0,False,,False,True,85.733,C4,2024,86.055,33.7,30.0,993.3,False,50.6,185.0,2.3,16.9,-0.32200000000000273,0.007446583070924338,0.0003035391380788668,0.4065696597405991,0.9646402934831231,0.02732372244729256,0.482391140115127
0 days 01:00:14.618000,PER,11,0 days 00:01:25.757000,3.0,1.0,,,0 days 00:00:27.641000,0 days 00:00:29.539000,0 days 00:00:28.577000,0 days 00:59:16.508000,0 days 00:59:46.047000,0 days 01:00:14.624000,313.0,333.0,312.0,325.0,True,HARD,3.0,True,Red Bull Racing,0 days 00:58:48.861000,2024-09-01 13:06:32.780,1,8.0,False,,False,True,85.757,C3,2024,86.411,33.7,30.0,993.3,False,50.6,185.0,2.3,16.9,-0.6539999999999964,0.007446583070924338,0.0003035391380788668,0.4065696597405991,0.9646402934831231,0.02732372244729256,0.482391140115127
0 days 01:00:16.010000,ALB,23,0 days 00:01:26.282000,3.0,1.0,,,0 days 00:00:27.753000,0 days 00:00:29.699000,0 days 00:00:28.830000,0 days 00:59:17.497000,0 days 00:59:47.196000,0 days 01:00:16.026000,318.0,324.0,310.0,339.0,False,MEDIUM,3.0,True,Williams,0 days 00:58:49.728000,2024-09-01 13:06:33.647,1,9.0,True,TRACK LIMITS AT TURN 2 LAP 33 ,False,True,86.282,C4,2024,87.011,33.7,30.0,993.3,False,50.6,185.0,2.3,16.9,-0.7289999999999992,0.007446583070924338,0.0003035391380788668,0.4065696597405991,0.9646402934831231,0.02732372244729256,0.482391140115127
0 days 01:00:17.621000,RIC,3,0 days 00:01:26.588000,3.0,1.0,,,0 days 00:00:27.948000,0 days 00:00:29.629000,0 days 00:00:29.011000,0 days 00:59:19.001000,0 days 00:59:48.630000,0 days 01:00:17.641000,317.0,327.0,312.0,326.0,True,MEDIUM,3.0,True,Racing Bulls,0 days 00:58:51.033000,2024-09-01 13:06:34.952,1,11.0,False,,False,True,86.588,C4,2024,87.177,33.7,30.0,993.3,False,50.6,185.0,2.3,16.9,-0.5890000000000128,0.007446583070924338,0.0003035391380788668,0.4065696597405991,0.9646402934831231,0.02732372244729256,0.482391140115127
0 days 01:00:18.472000,MAG,20,0 days 00:01:26.584000,3.0,1.0,,,0 days 00:00:27.857000,0 days 00:00:29.621000,0 days 00:00:29.106000,0 days 00:59:19.778000,0 days 00:59:49.399000,0 days 01:00:18.505000,314.0,334.0,311.0,332.0,True,MEDIUM,3.0,True,Haas F1 Team,0 days 00:58:51.888000,2024-09-01 13:06:35.807,1,12.0,False,,False,True,86.584,C4,2024,87.205,33.7,30.0,993.3,False,50.6,185.0,2.3,16.9,-0.6209999999999951,0.007446583070924338,0.0003035391380788668,0.4065696597405991,0.9646402934831231,0.02732372244729256,0.482391140115127
0 days 01:00:18.877000,GAS,10,0 days 00:01:26.646000,3.0,1.0,,,0 days 00:00:27.792000,0 days 00:00:29.847000,0 days 00:00:29.007000,0 days 00:59:20.076000,0 days 00:59:49.923000,0 days 01:00:18.930000,318.0,333.0,311.0,332.0,False,MEDIUM,3.0,True,Alpine,0 days 00:58:52.231000,2024-09-01 13:06:36.150,1,13.0,False,,False,True,86.646,C4,2024,86.606,33.7,30.0,993.3,False,50.6,185.0,2.3,16.9,0.04000000000000625,0.007446583070924338,0.0003035391380788668,0.4065696597405991,0.9646402934831231,0.02732372244729256,0.482391140115127
0 days 01:00:19.487000,OCO,31,0 days 00:01:26.466000,3.0,1.0,,,0 days 00:00:27.636000,0 days 00:00:29.875000,0 days 00:00:28.955000,0 days 00:59:20.673000,0 days 00:59:50.548000,0 days 01:00:19.503000,315.0,332.0,312.0,335.0,True,HARD,3.0,True,Alpine,0 days 00:58:53.021000,2024-09-01 13:06:36.940,1,14.0,False,,False,True,86.466,C3,2024,86.837,33.7,30.0,993.3,False,50.6,185.0,2.3,16.9,-0.3710000000000093,0.007446583070924338,0.0003035391380788668,0.4065696597405991,0.9646402934831231,0.02732372244729256,0.482391140115127
0 days 01:01:33.447000,PIA,81,0 days 00:01:24.695000,4.0,1.0,,,0 days 00:00:27.672000,0 days 00:00:28.825000,0 days 00:00:28.198000,0 days 01:00:36.458000,0 days 01:01:05.283000,0 days 01:01:33.481000,310.0,310.0,308.0,317.0,True,MEDIUM,4.0,True,McLaren,0 days 01:00:08.752000,2024-09-01 13:07:52.671,1,1.0,False,,False,True,84.695,C4,2024,85.261,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,-0.5660000000000025,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:01:34.316000,LEC,16,0 days 00:01:24.810000,4.0,1.0,,,0 days 00:00:27.653000,0 days 00:00:28.883000,0 days 00:00:28.274000,0 days 01:00:37.182000,0 days 01:01:06.065000,0 days 01:01:34.339000,314.0,324.0,312.0,327.0,True,MEDIUM,4.0,True,Ferrari,0 days 01:00:09.506000,2024-09-01 13:07:53.425,1,2.0,False,,False,True,84.81,C4,2024,85.179,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,-0.3689999999999998,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:01:35.459000,NOR,4,0 days 00:01:25.168000,4.0,1.0,,,0 days 00:00:27.638000,0 days 00:00:29.468000,0 days 00:00:28.062000,0 days 01:00:37.973000,0 days 01:01:07.441000,0 days 01:01:35.503000,312.0,315.0,312.0,323.0,False,MEDIUM,4.0,True,McLaren,0 days 01:00:10.291000,2024-09-01 13:07:54.210,1,3.0,False,,False,True,85.168,C4,2024,85.11,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,0.058000000000006935,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:01:36.272000,SAI,55,0 days 00:01:25.086000,4.0,1.0,,,0 days 00:00:27.435000,0 days 00:00:29.253000,0 days 00:00:28.398000,0 days 01:00:38.643000,0 days 01:01:07.896000,0 days 01:01:36.294000,316.0,329.0,311.0,339.0,True,MEDIUM,4.0,True,Ferrari,0 days 01:00:11.186000,2024-09-01 13:07:55.105,1,4.0,False,,False,True,85.086,C4,2024,85.358,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,-0.27200000000000557,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:01:37.821000,HAM,44,0 days 00:01:25.722000,4.0,1.0,,,0 days 00:00:27.650000,0 days 00:00:29.626000,0 days 00:00:28.446000,0 days 01:00:39.750000,0 days 01:01:09.376000,0 days 01:01:37.822000,308.0,311.0,309.0,334.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:00:12.099000,2024-09-01 13:07:56.018,1,5.0,False,,False,True,85.722,C4,2024,85.63,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,0.09199999999999875,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:01:38.764000,VER,1,0 days 00:01:25.633000,4.0,1.0,,,0 days 00:00:27.884000,0 days 00:00:29.335000,0 days 00:00:28.414000,0 days 01:00:41.032000,0 days 01:01:10.367000,0 days 01:01:38.781000,313.0,318.0,312.0,317.0,True,HARD,4.0,True,Red Bull Racing,0 days 01:00:13.131000,2024-09-01 13:07:57.050,1,6.0,False,,False,True,85.633,C3,2024,85.855,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,-0.2220000000000084,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:01:39.814000,RUS,63,0 days 00:01:25.762000,4.0,1.0,,,0 days 00:00:27.611000,0 days 00:00:29.727000,0 days 00:00:28.424000,0 days 01:00:41.674000,0 days 01:01:11.401000,0 days 01:01:39.825000,315.0,319.0,311.0,339.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:00:14.052000,2024-09-01 13:07:57.971,1,7.0,False,,False,True,85.762,C4,2024,85.733,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,0.028999999999996362,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:01:40.423000,PER,11,0 days 00:01:25.805000,4.0,1.0,,,0 days 00:00:27.729000,0 days 00:00:29.608000,0 days 00:00:28.468000,0 days 01:00:42.353000,0 days 01:01:11.961000,0 days 01:01:40.429000,310.0,335.0,312.0,319.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:00:14.618000,2024-09-01 13:07:58.537,1,8.0,False,,False,True,85.805,C3,2024,85.757,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,0.04800000000000182,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:01:42.537000,ALB,23,0 days 00:01:26.527000,4.0,1.0,,,0 days 00:00:27.873000,0 days 00:00:29.932000,0 days 00:00:28.722000,0 days 01:00:43.899000,0 days 01:01:13.831000,0 days 01:01:42.553000,311.0,313.0,309.0,329.0,False,MEDIUM,4.0,True,Williams,0 days 01:00:16.010000,2024-09-01 13:07:59.929,1,9.0,False,,False,True,86.527,C4,2024,86.282,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,0.24500000000000455,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:01:43.220000,ALO,14,0 days 00:01:26.411000,4.0,1.0,,,0 days 00:00:27.728000,0 days 00:00:29.844000,0 days 00:00:28.839000,0 days 01:00:44.587000,0 days 01:01:14.431000,0 days 01:01:43.270000,316.0,328.0,309.0,332.0,False,MEDIUM,5.0,False,Aston Martin,0 days 01:00:16.809000,2024-09-01 13:08:00.728,1,10.0,False,,False,True,86.411,C4,2024,86.41,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,0.0010000000000047748,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:01:44.109000,RIC,3,0 days 00:01:26.488000,4.0,1.0,,,0 days 00:00:27.785000,0 days 00:00:29.623000,0 days 00:00:29.080000,0 days 01:00:45.426000,0 days 01:01:15.049000,0 days 01:01:44.129000,317.0,330.0,310.0,315.0,True,MEDIUM,4.0,True,Racing Bulls,0 days 01:00:17.621000,2024-09-01 13:08:01.540,1,11.0,False,,False,True,86.488,C4,2024,86.588,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,-0.09999999999999432,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:01:44.844000,MAG,20,0 days 00:01:26.372000,4.0,1.0,,,0 days 00:00:27.705000,0 days 00:00:29.742000,0 days 00:00:28.925000,0 days 01:00:46.210000,0 days 01:01:15.952000,0 days 01:01:44.877000,316.0,333.0,310.0,329.0,True,MEDIUM,4.0,True,Haas F1 Team,0 days 01:00:18.472000,2024-09-01 13:08:02.391,1,12.0,False,,False,True,86.372,C4,2024,86.584,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,-0.2120000000000033,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:01:45.272000,GAS,10,0 days 00:01:26.395000,4.0,1.0,,,0 days 00:00:27.727000,0 days 00:00:29.808000,0 days 00:00:28.860000,0 days 01:00:46.657000,0 days 01:01:16.465000,0 days 01:01:45.325000,317.0,331.0,311.0,330.0,True,MEDIUM,4.0,True,Alpine,0 days 01:00:18.877000,2024-09-01 13:08:02.796,1,13.0,False,,False,True,86.395,C4,2024,86.646,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,-0.2510000000000048,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:01:45.784000,OCO,31,0 days 00:01:26.297000,4.0,1.0,,,0 days 00:00:27.645000,0 days 00:00:29.744000,0 days 00:00:28.908000,0 days 01:00:47.148000,0 days 01:01:16.892000,0 days 01:01:45.800000,315.0,331.0,312.0,327.0,True,HARD,4.0,True,Alpine,0 days 01:00:19.487000,2024-09-01 13:08:03.406,1,14.0,False,,False,True,86.297,C3,2024,86.466,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,-0.16899999999999693,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:01:46.388000,TSU,22,0 days 00:01:26.198000,4.0,1.0,,,0 days 00:00:27.631000,0 days 00:00:29.689000,0 days 00:00:28.878000,0 days 01:00:47.861000,0 days 01:01:17.550000,0 days 01:01:46.428000,329.0,340.0,311.0,353.0,True,HARD,5.0,False,Racing Bulls,0 days 01:00:20.190000,2024-09-01 13:08:04.109,1,15.0,False,,False,True,86.198,C3,2024,86.665,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,-0.46700000000001296,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:01:46.758000,HUL,27,0 days 00:01:26.541000,4.0,1.0,,,0 days 00:00:27.663000,0 days 00:00:30.138000,0 days 00:00:28.740000,0 days 01:00:47.929000,0 days 01:01:18.067000,0 days 01:01:46.807000,335.0,337.0,314.0,355.0,False,MEDIUM,4.0,True,Haas F1 Team,0 days 01:00:20.217000,2024-09-01 13:08:04.136,1,16.0,False,,False,True,86.541,C4,2024,86.434,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,0.10699999999999932,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:01:47.310000,COL,43,0 days 00:01:26.250000,4.0,1.0,,,0 days 00:00:27.686000,0 days 00:00:29.802000,0 days 00:00:28.762000,0 days 01:00:48.764000,0 days 01:01:18.566000,0 days 01:01:47.328000,316.0,334.0,311.0,344.0,True,MEDIUM,4.0,True,Williams,0 days 01:00:21.060000,2024-09-01 13:08:04.979,1,17.0,False,,False,True,86.25,C4,2024,86.578,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,-0.32800000000000296,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:01:47.891000,STR,18,0 days 00:01:26.253000,4.0,1.0,,,0 days 00:00:27.514000,0 days 00:00:29.972000,0 days 00:00:28.767000,0 days 01:00:49.155000,0 days 01:01:19.127000,0 days 01:01:47.894000,317.0,335.0,311.0,344.0,True,HARD,5.0,False,Aston Martin,0 days 01:00:21.638000,2024-09-01 13:08:05.557,1,18.0,False,,False,True,86.253,C3,2024,86.734,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,-0.48099999999999454,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:01:48.746000,BOT,77,0 days 00:01:26.324000,4.0,1.0,,,0 days 00:00:27.719000,0 days 00:00:29.733000,0 days 00:00:28.872000,0 days 01:00:50.141000,0 days 01:01:19.874000,0 days 01:01:48.746000,314.0,333.0,310.0,334.0,True,HARD,5.0,False,Kick Sauber,0 days 01:00:22.422000,2024-09-01 13:08:06.341,1,19.0,False,,False,True,86.324,C3,2024,86.918,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,-0.5940000000000083,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:01:49.428000,ZHO,24,0 days 00:01:26.226000,4.0,1.0,,,0 days 00:00:27.734000,0 days 00:00:29.687000,0 days 00:00:28.805000,0 days 01:00:50.951000,0 days 01:01:20.638000,0 days 01:01:49.443000,316.0,335.0,312.0,328.0,True,MEDIUM,5.0,False,Kick Sauber,0 days 01:00:23.202000,2024-09-01 13:08:07.121,1,20.0,False,,False,True,86.226,C4,2024,86.997,33.7,30.0,993.2,False,50.7,192.0,2.3,17.0,-0.7710000000000008,0.006467277805766573,0.0003035391380788668,0.3825101844718019,0.9646402934831231,0.9048374180359595,0.45657604962331544
0 days 01:02:05.105000,NOR,4,0 days 00:01:23.674000,3.0,1.0,,,0 days 00:00:27.624000,0 days 00:00:28.430000,0 days 00:00:27.620000,0 days 01:01:09.130000,0 days 01:01:37.560000,0 days 01:02:05.180000,307.0,311.0,309.0,329.0,True,MEDIUM,3.0,True,McLaren,0 days 01:00:41.431000,2025-09-07 13:06:26.344,1,1.0,False,,False,True,83.674,C4,2025,83.889,26.6,42.0,996.8,False,44.5,210.0,1.4,17.9,-0.2149999999999892,0.9221936914446083,0.4065696597405991,0.9753099120283326,0.9910403787728836,2.0987910487930498e-16,0.25436119360819537
0 days 01:02:08.535000,LEC,16,0 days 00:01:24.965000,3.0,1.0,,,0 days 00:00:27.995000,0 days 00:00:29.025000,0 days 00:00:27.945000,0 days 01:01:11.611000,0 days 01:01:40.636000,0 days 01:02:08.581000,315.0,318.0,313.0,336.0,True,MEDIUM,3.0,True,Ferrari,0 days 01:00:43.570000,2025-09-07 13:06:28.483,1,3.0,False,,False,True,84.965,C4,2025,85.178,26.6,42.0,996.8,False,44.5,210.0,1.4,17.9,-0.21299999999999386,0.9221936914446083,0.4065696597405991,0.9753099120283326,0.9910403787728836,2.0987910487930498e-16,0.25436119360819537
0 days 01:02:08.980000,PIA,81,0 days 00:01:25.117000,3.0,1.0,,,0 days 00:00:28.424000,0 days 00:00:28.647000,0 days 00:00:28.046000,0 days 01:01:12.344000,0 days 01:01:40.991000,0 days 01:02:09.037000,314.0,328.0,313.0,347.0,True,MEDIUM,3.0,True,McLaren,0 days 01:00:43.863000,2025-09-07 13:06:28.776,1,4.0,False,,False,True,85.117,C4,2025,85.759,26.6,42.0,996.8,False,44.5,210.0,1.4,17.9,-0.6419999999999959,0.9221936914446083,0.4065696597405991,0.9753099120283326,0.9910403787728836,2.0987910487930498e-16,0.25436119360819537
0 days 01:02:09.674000,RUS,63,0 days 00:01:25.346000,3.0,1.0,,,0 days 00:00:28.305000,0 days 00:00:29.054000,0 days 00:00:27.987000,0 days 01:01:12.677000,0 days 01:01:41.731000,0 days 01:02:09.718000,325.0,329.0,312.0,337.0,False,MEDIUM,3.0,True,Mercedes,0 days 01:00:44.328000,2025-09-07 13:06:29.241,1,5.0,False,,False,True,85.346,C4,2025,85.309,26.6,42.0,996.8,False,44.5,210.0,1.4,17.9,0.03700000000000614,0.9221936914446083,0.4065696597405991,0.9753099120283326,0.9910403787728836,2.0987910487930498e-16,0.25436119360819537
0 days 01:02:10.438000,BOR,5,0 days 00:01:25.354000,3.0,1.0,,,0 days 00:00:27.553000,0 days 00:00:29.583000,0 days 00:00:28.218000,0 days 01:01:12.666000,0 days 01:01:42.249000,0 days 01:02:10.467000,323.0,341.0,315.0,347.0,False,MEDIUM,3.0,True,Kick Sauber,0 days 01:00:45.084000,2025-09-07 13:06:29.997,1,6.0,False,,False,True,85.354,C4,2025,84.823,26.6,42.0,996.8,False,44.5,210.0,1.4,17.9,0.5310000000000059,0.9221936914446083,0.4065696597405991,0.9753099120283326,0.9910403787728836,2.0987910487930498e-16,0.25436119360819537
0 days 01:02:11.086000,ALO,14,0 days 00:01:25.403000,3.0,1.0,,,0 days 00:00:27.618000,0 days 00:00:29.576000,0 days 00:00:28.209000,0 days 01:01:13.362000,0 days 01:01:42.938000,0 days 01:02:11.147000,318.0,333.0,310.0,349.0,True,MEDIUM,4.0,False,Aston Martin,0 days 01:00:45.683000,2025-09-07 13:06:30.596,1,7.0,False,,False,True,85.403,C4,2025,85.926,26.6,42.0,996.8,False,44.5,210.0,1.4,17.9,-0.5229999999999961,0.9221936914446083,0.4065696597405991,0.9753099120283326,0.9910403787728836,2.0987910487930498e-16,0.25436119360819537
0 days 01:02:11.590000,HAM,44,0 days 00:01:25.486000,3.0,1.0,,,0 days 00:00:27.463000,0 days 00:00:29.717000,0 days 00:00:28.306000,0 days 01:01:13.644000,0 days 01:01:43.361000,0 days 01:02:11.667000,325.0,339.0,315.0,343.0,True,MEDIUM,3.0,True,Ferrari,0 days 01:00:46.104000,2025-09-07 13:06:31.017,1,8.0,False,,False,True,85.486,C4,2025,85.502,26.6,42.0,996.8,False,44.5,210.0,1.4,17.9,-0.015999999999991132,0.9221936914446083,0.4065696597405991,0.9753099120283326,0.9910403787728836,2.0987910487930498e-16,0.25436119360819537
0 days 01:02:12.265000,TSU,22,0 days 00:01:25.526000,3.0,1.0,,,0 days 00:00:27.680000,0 days 00:00:29.478000,0 days 00:00:28.368000,0 days 01:01:14.475000,0 days 01:01:43.953000,0 days 01:02:12.321000,316.0,341.0,313.0,339.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 01:00:46.739000,2025-09-07 13:06:31.652,1,9.0,False,,False,True,85.526,C4,2025,85.349,26.6,42.0,996.8,False,44.5,210.0,1.4,17.9,0.1769999999999925,0.9221936914446083,0.4065696597405991,0.9753099120283326,0.9910403787728836,2.0987910487930498e-16,0.25436119360819537
0 days 01:02:12.712000,ANT,12,0 days 00:01:25.461000,3.0,1.0,,,0 days 00:00:27.462000,0 days 00:00:29.648000,0 days 00:00:28.351000,0 days 01:01:14.763000,0 days 01:01:44.411000,0 days 01:02:12.762000,312.0,338.0,312.0,336.0,False,MEDIUM,3.0,True,Mercedes,0 days 01:00:47.251000,2025-09-07 13:06:32.164,1,10.0,False,,False,True,85.461,C4,2025,85.453,26.6,42.0,996.8,False,44.5,210.0,1.4,17.9,0.007999999999995566,0.9221936914446083,0.4065696597405991,0.9753099120283326,0.9910403787728836,2.0987910487930498e-16,0.25436119360819537
0 days 01:02:13.117000,BEA,87,0 days 00:01:25.420000,3.0,1.0,,,0 days 00:00:27.504000,0 days 00:00:29.406000,0 days 00:00:28.510000,0 days 01:01:15.245000,0 days 01:01:44.651000,0 days 01:02:13.161000,318.0,343.0,313.0,345.0,True,MEDIUM,3.0,True,Haas F1 Team,0 days 01:00:47.697000,2025-09-07 13:06:32.610,1,11.0,False,,False,True,85.42,C4,2025,85.671,26.6,42.0,996.8,False,44.5,210.0,1.4,17.9,-0.2510000000000048,0.9221936914446083,0.4065696597405991,0.9753099120283326,0.9910403787728836,2.0987910487930498e-16,0.25436119360819537
0 days 01:02:13.578000,SAI,55,0 days 00:01:25.414000,3.0,1.0,,,0 days 00:00:27.502000,0 days 00:00:29.500000,0 days 00:00:28.412000,0 days 01:01:15.728000,0 days 01:01:45.228000,0 days 01:02:13.640000,321.0,335.0,312.0,351.0,True,MEDIUM,3.0,True,Williams,0 days 01:00:48.164000,2025-09-07 13:06:33.077,1,12.0,False,,False,True,85.414,C4,2025,85.628,26.6,42.0,996.8,False,44.5,210.0,1.4,17.9,-0.21399999999999864,0.9221936914446083,0.4065696597405991,0.9753099120283326,0.9910403787728836,2.0987910487930498e-16,0.25436119360819537
