Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_seconds,pirelliCompound,Year,LapTime_prev,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TempDelta,laps_diff,TrackTemp_RBF_Median,Humidity_RBF_Median,Pressure_RBF_Median,WindSpeed_RBF_Median,WindDirection_RBF_Median,TempDelta_RBF_Median
0 days 00:59:20.387000,PIA,81,0 days 00:01:24.401000,3.0,1.0,,,0 days 00:00:30.303000,0 days 00:00:30.297000,0 days 00:00:23.801000,0 days 00:58:26.305000,0 days 00:58:56.602000,0 days 00:59:20.403000,259.0,233.0,244.0,283.0,False,MEDIUM,3.0,True,McLaren,0 days 00:57:55.986000,2024-07-21 13:05:49.599,1,1.0,False,,False,True,84.401,C4,2024,84.038,29.0,46.0,981.7,False,45.2,316.0,1.1,16.200000000000003,0.36299999999999955,3.524296154879222e-08,0.0003035391380788668,0.06693722761675489,0.9646402934831231,1.0155002470054133e-122,0.02420974599079132
0 days 00:59:21.639000,VER,1,0 days 00:01:24.075000,3.0,1.0,,,0 days 00:00:29.983000,0 days 00:00:30.562000,0 days 00:00:23.530000,0 days 00:58:27.580000,0 days 00:58:58.142000,0 days 00:59:21.672000,276.0,235.0,243.0,285.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 00:57:57.564000,2024-07-21 13:05:51.177,1,2.0,False,,False,True,84.075,C4,2024,84.026,29.0,46.0,981.7,False,45.2,316.0,1.1,16.200000000000003,0.049000000000006594,3.524296154879222e-08,0.0003035391380788668,0.06693722761675489,0.9646402934831231,1.0155002470054133e-122,0.02420974599079132
0 days 00:59:23.224000,NOR,4,0 days 00:01:24.393000,3.0,1.0,,,0 days 00:00:30.228000,0 days 00:00:30.495000,0 days 00:00:23.670000,0 days 00:58:29.117000,0 days 00:58:59.612000,0 days 00:59:23.282000,270.0,234.0,244.0,288.0,False,MEDIUM,3.0,True,McLaren,0 days 00:57:58.831000,2024-07-21 13:05:52.444,1,3.0,False,,False,True,84.393,C4,2024,84.24,29.0,46.0,981.7,False,45.2,316.0,1.1,16.200000000000003,0.1530000000000058,3.524296154879222e-08,0.0003035391380788668,0.06693722761675489,0.9646402934831231,1.0155002470054133e-122,0.02420974599079132
0 days 00:59:24.954000,HAM,44,0 days 00:01:24.679000,3.0,1.0,,,0 days 00:00:30.308000,0 days 00:00:30.549000,0 days 00:00:23.822000,0 days 00:58:30.614000,0 days 00:59:01.163000,0 days 00:59:24.985000,274.0,236.0,243.0,284.0,True,MEDIUM,3.0,True,Mercedes,0 days 00:58:00.275000,2024-07-21 13:05:53.888,1,4.0,False,,False,True,84.679,C4,2024,84.832,29.0,46.0,981.7,False,45.2,316.0,1.1,16.200000000000003,-0.1529999999999916,3.524296154879222e-08,0.0003035391380788668,0.06693722761675489,0.9646402934831231,1.0155002470054133e-122,0.02420974599079132
0 days 00:59:26.143000,LEC,16,0 days 00:01:24.647000,3.0,1.0,,,0 days 00:00:30.280000,0 days 00:00:30.432000,0 days 00:00:23.935000,0 days 00:58:31.802000,0 days 00:59:02.234000,0 days 00:59:26.169000,281.0,233.0,243.0,289.0,True,MEDIUM,3.0,True,Ferrari,0 days 00:58:01.496000,2024-07-21 13:05:55.109,1,5.0,False,,False,True,84.647,C4,2024,85.076,29.0,46.0,981.7,False,45.2,316.0,1.1,16.200000000000003,-0.42899999999998784,3.524296154879222e-08,0.0003035391380788668,0.06693722761675489,0.9646402934831231,1.0155002470054133e-122,0.02420974599079132
0 days 00:59:30.071000,ALO,14,0 days 00:01:26.908000,3.0,1.0,,,0 days 00:00:31.214000,0 days 00:00:31.877000,0 days 00:00:23.817000,0 days 00:58:34.396000,0 days 00:59:06.273000,0 days 00:59:30.090000,257.0,230.0,243.0,286.0,False,SOFT,5.0,False,Aston Martin,0 days 00:58:03.163000,2024-07-21 13:05:56.776,1,7.0,False,,False,True,86.908,C5,2024,86.085,29.0,46.0,981.7,False,45.2,316.0,1.1,16.200000000000003,0.8230000000000075,3.524296154879222e-08,0.0003035391380788668,0.06693722761675489,0.9646402934831231,1.0155002470054133e-122,0.02420974599079132
0 days 00:59:30.869000,STR,18,0 days 00:01:26.471000,3.0,1.0,,,0 days 00:00:30.447000,0 days 00:00:31.933000,0 days 00:00:24.091000,0 days 00:58:34.861000,0 days 00:59:06.794000,0 days 00:59:30.885000,261.0,234.0,248.0,302.0,False,SOFT,6.0,False,Aston Martin,0 days 00:58:04.398000,2024-07-21 13:05:58.011,1,8.0,False,,False,True,86.471,C5,2024,86.376,29.0,46.0,981.7,False,45.2,316.0,1.1,16.200000000000003,0.09499999999999886,3.524296154879222e-08,0.0003035391380788668,0.06693722761675489,0.9646402934831231,1.0155002470054133e-122,0.02420974599079132
0 days 00:59:31.466000,ALB,23,0 days 00:01:26.583000,3.0,1.0,,,0 days 00:00:30.502000,0 days 00:00:31.975000,0 days 00:00:24.106000,0 days 00:58:35.399000,0 days 00:59:07.374000,0 days 00:59:31.480000,266.0,231.0,249.0,305.0,False,SOFT,3.0,True,Williams,0 days 00:58:04.883000,2024-07-21 13:05:58.496,1,9.0,False,,False,True,86.583,C5,2024,86.441,29.0,46.0,981.7,False,45.2,316.0,1.1,16.200000000000003,0.1419999999999959,3.524296154879222e-08,0.0003035391380788668,0.06693722761675489,0.9646402934831231,1.0155002470054133e-122,0.02420974599079132
0 days 00:59:32.319000,MAG,20,0 days 00:01:26.600000,3.0,1.0,,,0 days 00:00:30.297000,0 days 00:00:31.937000,0 days 00:00:24.366000,0 days 00:58:36.040000,0 days 00:59:07.977000,0 days 00:59:32.343000,269.0,226.0,247.0,306.0,True,SOFT,3.0,True,Haas F1 Team,0 days 00:58:05.719000,2024-07-21 13:05:59.332,1,10.0,False,,False,True,86.6,C5,2024,86.68,29.0,46.0,981.7,False,45.2,316.0,1.1,16.200000000000003,-0.0800000000000125,3.524296154879222e-08,0.0003035391380788668,0.06693722761675489,0.9646402934831231,1.0155002470054133e-122,0.02420974599079132
0 days 00:59:32.678000,RIC,3,0 days 00:01:26.545000,3.0,1.0,,,0 days 00:00:30.497000,0 days 00:00:31.793000,0 days 00:00:24.255000,0 days 00:58:36.669000,0 days 00:59:08.462000,0 days 00:59:32.717000,271.0,232.0,250.0,305.0,True,MEDIUM,3.0,True,Racing Bulls,0 days 00:58:06.133000,2024-07-21 13:05:59.746,1,11.0,False,,False,True,86.545,C4,2024,86.602,29.0,46.0,981.7,False,45.2,316.0,1.1,16.200000000000003,-0.05700000000000216,3.524296154879222e-08,0.0003035391380788668,0.06693722761675489,0.9646402934831231,1.0155002470054133e-122,0.02420974599079132
0 days 00:59:33.390000,TSU,22,0 days 00:01:26.681000,3.0,1.0,,,0 days 00:00:30.335000,0 days 00:00:31.840000,0 days 00:00:24.506000,0 days 00:58:37.062000,0 days 00:59:08.902000,0 days 00:59:33.408000,266.0,230.0,246.0,302.0,False,MEDIUM,3.0,True,Racing Bulls,0 days 00:58:06.709000,2024-07-21 13:06:00.322,1,12.0,False,,False,True,86.681,C4,2024,86.461,29.0,46.0,981.7,False,45.2,316.0,1.1,16.200000000000003,0.21999999999999886,3.524296154879222e-08,0.0003035391380788668,0.06693722761675489,0.9646402934831231,1.0155002470054133e-122,0.02420974599079132
0 days 00:59:33.796000,BOT,77,0 days 00:01:26.586000,3.0,1.0,,,0 days 00:00:30.302000,0 days 00:00:31.914000,0 days 00:00:24.370000,0 days 00:58:37.512000,0 days 00:59:09.426000,0 days 00:59:33.796000,277.0,231.0,250.0,306.0,False,MEDIUM,4.0,False,Kick Sauber,0 days 00:58:07.210000,2024-07-21 13:06:00.823,1,13.0,False,,False,True,86.586,C4,2024,86.578,29.0,46.0,981.7,False,45.2,316.0,1.1,16.200000000000003,0.007999999999995566,3.524296154879222e-08,0.0003035391380788668,0.06693722761675489,0.9646402934831231,1.0155002470054133e-122,0.02420974599079132
0 days 00:59:34.627000,OCO,31,0 days 00:01:26.303000,3.0,1.0,,,0 days 00:00:30.104000,0 days 00:00:31.671000,0 days 00:00:24.528000,0 days 00:58:38.480000,0 days 00:59:10.151000,0 days 00:59:34.679000,279.0,233.0,250.0,303.0,True,MEDIUM,3.0,True,Alpine,0 days 00:58:08.324000,2024-07-21 13:06:01.937,1,14.0,False,,False,True,86.303,C4,2024,86.711,29.0,46.0,981.7,False,45.2,316.0,1.1,16.200000000000003,-0.40800000000000125,3.524296154879222e-08,0.0003035391380788668,0.06693722761675489,0.9646402934831231,1.0155002470054133e-122,0.02420974599079132
0 days 00:59:35.047000,RUS,63,0 days 00:01:26.012000,3.0,1.0,,,0 days 00:00:30.333000,0 days 00:00:31.371000,0 days 00:00:24.308000,0 days 00:58:39.389000,0 days 00:59:10.760000,0 days 00:59:35.068000,267.0,232.0,249.0,304.0,True,HARD,3.0,True,Mercedes,0 days 00:58:09.035000,2024-07-21 13:06:02.648,1,15.0,False,,False,True,86.012,C3,2024,86.918,29.0,46.0,981.7,False,45.2,316.0,1.1,16.200000000000003,-0.9060000000000059,3.524296154879222e-08,0.0003035391380788668,0.06693722761675489,0.9646402934831231,1.0155002470054133e-122,0.02420974599079132
0 days 00:59:35.620000,SAR,2,0 days 00:01:25.954000,3.0,1.0,,,0 days 00:00:30.316000,0 days 00:00:31.345000,0 days 00:00:24.293000,0 days 00:58:40.002000,0 days 00:59:11.347000,0 days 00:59:35.640000,269.0,232.0,250.0,306.0,True,MEDIUM,3.0,True,Williams,0 days 00:58:09.666000,2024-07-21 13:06:03.279,1,16.0,False,,False,True,85.954,C4,2024,86.841,29.0,46.0,981.7,False,45.2,316.0,1.1,16.200000000000003,-0.8870000000000005,3.524296154879222e-08,0.0003035391380788668,0.06693722761675489,0.9646402934831231,1.0155002470054133e-122,0.02420974599079132
0 days 01:00:44.502000,PIA,81,0 days 00:01:24.115000,4.0,1.0,,,0 days 00:00:30.145000,0 days 00:00:30.338000,0 days 00:00:23.632000,0 days 00:59:50.548000,0 days 01:00:20.886000,0 days 01:00:44.518000,270.0,233.0,244.0,284.0,False,MEDIUM,4.0,True,McLaren,0 days 00:59:20.387000,2024-07-21 13:07:14.000,1,1.0,False,,False,True,84.115,C4,2024,84.401,28.8,48.0,981.7,False,46.8,321.0,1.7,17.999999999999996,-0.28600000000000136,4.1241128497964486e-10,0.007446583070924338,0.06693722761675489,1.0,8.004538314340701e-147,0.0019479066419251572
0 days 01:00:46.851000,NOR,4,0 days 00:01:23.627000,4.0,1.0,,,0 days 00:00:30.223000,0 days 00:00:29.904000,0 days 00:00:23.500000,0 days 00:59:53.505000,0 days 01:00:23.409000,0 days 01:00:46.909000,268.0,234.0,247.0,290.0,True,MEDIUM,4.0,True,McLaren,0 days 00:59:23.224000,2024-07-21 13:07:16.837,1,2.0,False,,False,True,83.627,C4,2024,84.393,28.8,48.0,981.7,False,46.8,321.0,1.7,17.999999999999996,-0.7660000000000053,4.1241128497964486e-10,0.007446583070924338,0.06693722761675489,1.0,8.004538314340701e-147,0.0019479066419251572
0 days 01:00:49.233000,HAM,44,0 days 00:01:24.279000,4.0,1.0,,,0 days 00:00:30.162000,0 days 00:00:30.607000,0 days 00:00:23.510000,0 days 00:59:55.147000,0 days 01:00:25.754000,0 days 01:00:49.264000,274.0,235.0,244.0,287.0,True,MEDIUM,4.0,True,Mercedes,0 days 00:59:24.954000,2024-07-21 13:07:18.567,1,4.0,False,,False,True,84.279,C4,2024,84.679,28.8,48.0,981.7,False,46.8,321.0,1.7,17.999999999999996,-0.4000000000000057,4.1241128497964486e-10,0.007446583070924338,0.06693722761675489,1.0,8.004538314340701e-147,0.0019479066419251572
0 days 01:00:50.689000,LEC,16,0 days 00:01:24.546000,4.0,1.0,,,0 days 00:00:30.155000,0 days 00:00:30.559000,0 days 00:00:23.832000,0 days 00:59:56.324000,0 days 01:00:26.883000,0 days 01:00:50.715000,275.0,236.0,245.0,290.0,True,MEDIUM,4.0,True,Ferrari,0 days 00:59:26.143000,2024-07-21 13:07:19.756,1,5.0,False,,False,True,84.546,C4,2024,84.647,28.8,48.0,981.7,False,46.8,321.0,1.7,17.999999999999996,-0.10099999999999909,4.1241128497964486e-10,0.007446583070924338,0.06693722761675489,1.0,8.004538314340701e-147,0.0019479066419251572
0 days 01:00:53.521000,SAI,55,0 days 00:01:25.043000,4.0,1.0,,,0 days 00:00:30.385000,0 days 00:00:30.986000,0 days 00:00:23.672000,0 days 00:59:58.891000,0 days 01:00:29.877000,0 days 01:00:53.549000,274.0,232.0,244.0,289.0,False,MEDIUM,4.0,True,Ferrari,0 days 00:59:28.478000,2024-07-21 13:07:22.091,1,6.0,False,,False,True,85.043,C4,2024,84.871,28.8,48.0,981.7,False,46.8,321.0,1.7,17.999999999999996,0.17200000000001125,4.1241128497964486e-10,0.007446583070924338,0.06693722761675489,1.0,8.004538314340701e-147,0.0019479066419251572
0 days 01:00:56.080000,ALO,14,0 days 00:01:26.009000,4.0,1.0,,,0 days 00:00:30.820000,0 days 00:00:31.211000,0 days 00:00:23.978000,0 days 01:00:00.910000,0 days 01:00:32.121000,0 days 01:00:56.099000,272.0,232.0,243.0,289.0,True,SOFT,6.0,False,Aston Martin,0 days 00:59:30.071000,2024-07-21 13:07:23.684,1,7.0,False,,False,True,86.009,C5,2024,86.908,28.8,48.0,981.7,False,46.8,321.0,1.7,17.999999999999996,-0.8990000000000009,4.1241128497964486e-10,0.007446583070924338,0.06693722761675489,1.0,8.004538314340701e-147,0.0019479066419251572
0 days 01:00:56.938000,STR,18,0 days 00:01:26.069000,4.0,1.0,,,0 days 00:00:30.594000,0 days 00:00:31.270000,0 days 00:00:24.205000,0 days 01:00:01.479000,0 days 01:00:32.749000,0 days 01:00:56.954000,260.0,234.0,249.0,304.0,True,SOFT,7.0,False,Aston Martin,0 days 00:59:30.869000,2024-07-21 13:07:24.482,1,8.0,False,,False,True,86.069,C5,2024,86.471,28.8,48.0,981.7,False,46.8,321.0,1.7,17.999999999999996,-0.402000000000001,4.1241128497964486e-10,0.007446583070924338,0.06693722761675489,1.0,8.004538314340701e-147,0.0019479066419251572
0 days 01:00:57.399000,ALB,23,0 days 00:01:25.933000,4.0,1.0,,,0 days 00:00:30.524000,0 days 00:00:31.347000,0 days 00:00:24.062000,0 days 01:00:02.004000,0 days 01:00:33.351000,0 days 01:00:57.413000,265.0,233.0,250.0,305.0,True,SOFT,4.0,True,Williams,0 days 00:59:31.466000,2024-07-21 13:07:25.079,1,9.0,False,,False,True,85.933,C5,2024,86.583,28.8,48.0,981.7,False,46.8,321.0,1.7,17.999999999999996,-0.6499999999999915,4.1241128497964486e-10,0.007446583070924338,0.06693722761675489,1.0,8.004538314340701e-147,0.0019479066419251572
0 days 01:00:58.230000,MAG,20,0 days 00:01:25.911000,4.0,1.0,,,0 days 00:00:30.312000,0 days 00:00:31.467000,0 days 00:00:24.132000,0 days 01:00:02.655000,0 days 01:00:34.122000,0 days 01:00:58.254000,277.0,231.0,247.0,307.0,True,SOFT,4.0,True,Haas F1 Team,0 days 00:59:32.319000,2024-07-21 13:07:25.932,1,10.0,False,,False,True,85.911,C5,2024,86.6,28.8,45.0,981.6,False,46.8,36.0,1.5,17.999999999999996,-0.688999999999993,4.1241128497964486e-10,4.5399929762484854e-05,0.0602652274973017,0.9960079893439915,0.0,0.0019479066419251572
0 days 01:00:58.886000,RIC,3,0 days 00:01:26.208000,4.0,1.0,,,0 days 00:00:30.495000,0 days 00:00:31.600000,0 days 00:00:24.113000,0 days 01:00:03.212000,0 days 01:00:34.812000,0 days 01:00:58.925000,267.0,230.0,249.0,307.0,True,MEDIUM,4.0,True,Racing Bulls,0 days 00:59:32.678000,2024-07-21 13:07:26.291,1,11.0,False,,False,True,86.208,C4,2024,86.545,28.8,45.0,981.6,False,46.8,36.0,1.5,17.999999999999996,-0.3370000000000033,4.1241128497964486e-10,4.5399929762484854e-05,0.0602652274973017,0.9960079893439915,0.0,0.0019479066419251572
0 days 01:00:59.582000,TSU,22,0 days 00:01:26.192000,4.0,1.0,,,0 days 00:00:30.162000,0 days 00:00:31.666000,0 days 00:00:24.364000,0 days 01:00:03.570000,0 days 01:00:35.236000,0 days 01:00:59.600000,269.0,230.0,246.0,302.0,True,MEDIUM,4.0,True,Racing Bulls,0 days 00:59:33.390000,2024-07-21 13:07:27.003,1,12.0,False,,False,True,86.192,C4,2024,86.681,28.8,45.0,981.6,False,46.8,36.0,1.5,17.999999999999996,-0.4890000000000043,4.1241128497964486e-10,4.5399929762484854e-05,0.0602652274973017,0.9960079893439915,0.0,0.0019479066419251572
0 days 01:01:00.139000,BOT,77,0 days 00:01:26.343000,4.0,1.0,,,0 days 00:00:30.428000,0 days 00:00:31.748000,0 days 00:00:24.167000,0 days 01:00:04.224000,0 days 01:00:35.972000,0 days 01:01:00.139000,269.0,230.0,252.0,309.0,True,MEDIUM,5.0,False,Kick Sauber,0 days 00:59:33.796000,2024-07-21 13:07:27.409,1,13.0,False,,False,True,86.343,C4,2024,86.586,28.8,45.0,981.6,False,46.8,36.0,1.5,17.999999999999996,-0.242999999999995,4.1241128497964486e-10,4.5399929762484854e-05,0.0602652274973017,0.9960079893439915,0.0,0.0019479066419251572
0 days 01:01:01.042000,OCO,31,0 days 00:01:26.415000,4.0,1.0,,,0 days 00:00:30.226000,0 days 00:00:31.862000,0 days 00:00:24.327000,0 days 01:00:04.905000,0 days 01:00:36.767000,0 days 01:01:01.094000,274.0,232.0,249.0,306.0,False,MEDIUM,4.0,True,Alpine,0 days 00:59:34.627000,2024-07-21 13:07:28.240,1,14.0,False,,False,True,86.415,C4,2024,86.303,28.8,45.0,981.6,False,46.8,36.0,1.5,17.999999999999996,0.11200000000000898,4.1241128497964486e-10,4.5399929762484854e-05,0.0602652274973017,0.9960079893439915,0.0,0.0019479066419251572
0 days 01:01:01.386000,RUS,63,0 days 00:01:26.339000,4.0,1.0,,,0 days 00:00:30.445000,0 days 00:00:31.615000,0 days 00:00:24.279000,0 days 01:00:05.513000,0 days 01:00:37.128000,0 days 01:01:01.407000,270.0,234.0,248.0,309.0,False,HARD,4.0,True,Mercedes,0 days 00:59:35.047000,2024-07-21 13:07:28.660,1,15.0,False,,False,True,86.339,C3,2024,86.012,28.8,45.0,981.6,False,46.8,36.0,1.5,17.999999999999996,0.3269999999999982,4.1241128497964486e-10,4.5399929762484854e-05,0.0602652274973017,0.9960079893439915,0.0,0.0019479066419251572
0 days 01:01:01.885000,SAR,2,0 days 00:01:26.265000,4.0,1.0,,,0 days 00:00:30.261000,0 days 00:00:31.740000,0 days 00:00:24.264000,0 days 01:00:05.901000,0 days 01:00:37.641000,0 days 01:01:01.905000,264.0,230.0,251.0,309.0,False,MEDIUM,4.0,True,Williams,0 days 00:59:35.620000,2024-07-21 13:07:29.233,1,16.0,False,,False,True,86.265,C4,2024,85.954,28.8,45.0,981.6,False,46.8,36.0,1.5,17.999999999999996,0.31100000000000705,4.1241128497964486e-10,4.5399929762484854e-05,0.0602652274973017,0.9960079893439915,0.0,0.0019479066419251572
0 days 01:01:02.430000,PER,11,0 days 00:01:26.364000,4.0,1.0,,,0 days 00:00:30.311000,0 days 00:00:31.752000,0 days 00:00:24.301000,0 days 01:00:06.400000,0 days 01:00:38.152000,0 days 01:01:02.453000,273.0,233.0,250.0,309.0,False,HARD,4.0,True,Red Bull Racing,0 days 00:59:36.066000,2024-07-21 13:07:29.679,1,17.0,False,,False,True,86.364,C3,2024,86.051,28.8,45.0,981.6,False,46.8,36.0,1.5,17.999999999999996,0.3130000000000024,4.1241128497964486e-10,4.5399929762484854e-05,0.0602652274973017,0.9960079893439915,0.0,0.0019479066419251572
0 days 01:01:03.081000,ZHO,24,0 days 00:01:26.361000,4.0,1.0,,,0 days 00:00:30.428000,0 days 00:00:31.475000,0 days 00:00:24.458000,0 days 01:00:07.169000,0 days 01:00:38.644000,0 days 01:01:03.102000,274.0,235.0,250.0,307.0,False,MEDIUM,5.0,False,Kick Sauber,0 days 00:59:36.720000,2024-07-21 13:07:30.333,1,18.0,False,,False,True,86.361,C4,2024,86.13,28.8,45.0,981.6,False,46.8,36.0,1.5,17.999999999999996,0.23100000000000875,4.1241128497964486e-10,4.5399929762484854e-05,0.0602652274973017,0.9960079893439915,0.0,0.0019479066419251572
0 days 01:01:03.586000,GAS,10,0 days 00:01:26.409000,4.0,1.0,,,0 days 00:00:30.441000,0 days 00:00:31.580000,0 days 00:00:24.388000,0 days 01:00:07.624000,0 days 01:00:39.204000,0 days 01:01:03.592000,270.0,231.0,250.0,310.0,False,HARD,4.0,True,Alpine,0 days 00:59:37.177000,2024-07-21 13:07:30.790,1,19.0,False,,False,True,86.409,C3,2024,86.056,28.8,45.0,981.6,False,46.8,36.0,1.5,17.999999999999996,0.35300000000000864,4.1241128497964486e-10,4.5399929762484854e-05,0.0602652274973017,0.9960079893439915,0.0,0.0019479066419251572
0 days 01:02:00.938000,LEC,16,0 days 00:01:22.495000,3.0,1.0,,,0 days 00:00:29.770000,0 days 00:00:29.427000,0 days 00:00:23.298000,0 days 01:01:08.225000,0 days 01:01:37.652000,0 days 01:02:00.950000,275.0,243.0,245.0,282.0,True,MEDIUM,3.0,True,Ferrari,0 days 01:00:38.443000,2025-08-03 13:05:56.537,1,1.0,False,,False,True,82.495,C4,2025,82.829,21.8,58.0,987.2,False,31.7,286.0,3.2,9.899999999999999,-0.333999999999989,0.9841273200552849,0.4065696597405991,0.9910403787728796,0.798516218759377,1.0612602731828003e-23,0.9960079893439914
0 days 01:02:02.584000,PIA,81,0 days 00:01:23.102000,3.0,1.0,,,0 days 00:00:29.915000,0 days 00:00:30.010000,0 days 00:00:23.177000,0 days 01:01:09.422000,0 days 01:01:39.432000,0 days 01:02:02.609000,267.0,239.0,244.0,283.0,True,MEDIUM,3.0,True,McLaren,0 days 01:00:39.482000,2025-08-03 13:05:57.576,1,2.0,False,,False,True,83.102,C4,2025,83.242,21.8,58.0,987.2,False,31.7,286.0,3.2,9.899999999999999,-0.14000000000000057,0.9841273200552849,0.4065696597405991,0.9910403787728796,0.798516218759377,1.0612602731828003e-23,0.9960079893439914
0 days 01:02:03.932000,RUS,63,0 days 00:01:23.388000,3.0,1.0,,,0 days 00:00:29.989000,0 days 00:00:30.024000,0 days 00:00:23.375000,0 days 01:01:10.533000,0 days 01:01:40.557000,0 days 01:02:03.932000,274.0,235.0,245.0,286.0,True,MEDIUM,3.0,True,Mercedes,0 days 01:00:40.544000,2025-08-03 13:05:58.638,1,3.0,False,,False,True,83.388,C4,2025,83.822,21.8,58.0,987.2,False,31.7,286.0,3.2,9.899999999999999,-0.4339999999999975,0.9841273200552849,0.4065696597405991,0.9910403787728796,0.798516218759377,1.0612602731828003e-23,0.9960079893439914
0 days 01:02:05.527000,NOR,4,0 days 00:01:23.223000,3.0,1.0,,,0 days 00:00:29.792000,0 days 00:00:30.097000,0 days 00:00:23.334000,0 days 01:01:12.115000,0 days 01:01:42.212000,0 days 01:02:05.546000,270.0,238.0,246.0,299.0,True,MEDIUM,3.0,True,McLaren,0 days 01:00:42.304000,2025-08-03 13:06:00.398,1,4.0,False,,False,True,83.223,C4,2025,83.964,21.8,58.0,987.2,False,31.7,286.0,3.2,9.899999999999999,-0.7409999999999997,0.9841273200552849,0.4065696597405991,0.9910403787728796,0.798516218759377,1.0612602731828003e-23,0.9960079893439914
0 days 01:02:06.892000,ALO,14,0 days 00:01:24.720000,3.0,1.0,,,0 days 00:00:30.738000,0 days 00:00:30.938000,0 days 00:00:23.044000,0 days 01:01:12.934000,0 days 01:01:43.872000,0 days 01:02:06.916000,261.0,233.0,244.0,286.0,False,MEDIUM,4.0,False,Aston Martin,0 days 01:00:42.172000,2025-08-03 13:06:00.266,1,5.0,False,,False,True,84.72,C4,2025,84.413,21.8,58.0,987.2,False,31.7,286.0,3.2,9.899999999999999,0.30700000000000216,0.9841273200552849,0.4065696597405991,0.9910403787728796,0.798516218759377,1.0612602731828003e-23,0.9960079893439914
0 days 01:02:07.510000,BOR,5,0 days 00:01:24.574000,3.0,1.0,,,0 days 00:00:30.212000,0 days 00:00:31.074000,0 days 00:00:23.288000,0 days 01:01:13.179000,0 days 01:01:44.253000,0 days 01:02:07.541000,273.0,236.0,250.0,302.0,False,MEDIUM,3.0,True,Kick Sauber,0 days 01:00:42.936000,2025-08-03 13:06:01.030,1,6.0,False,,False,True,84.574,C4,2025,83.981,21.8,58.0,987.2,False,31.7,286.0,3.2,9.899999999999999,0.5930000000000035,0.9841273200552849,0.4065696597405991,0.9910403787728796,0.798516218759377,1.0612602731828003e-23,0.9960079893439914
0 days 01:02:08.269000,VER,1,0 days 00:01:23.810000,3.0,1.0,,,0 days 00:00:29.663000,0 days 00:00:30.650000,0 days 00:00:23.497000,0 days 01:01:14.134000,0 days 01:01:44.784000,0 days 01:02:08.281000,278.0,238.0,248.0,304.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:00:44.459000,2025-08-03 13:06:02.553,1,7.0,False,,False,True,83.81,C4,2025,83.871,21.8,58.0,987.2,False,31.7,286.0,3.2,9.899999999999999,-0.06099999999999284,0.9841273200552849,0.4065696597405991,0.9910403787728796,0.798516218759377,1.0612602731828003e-23,0.9960079893439914
0 days 01:02:08.298000,PIA,81,0 days 00:01:23.796000,5.0,1.0,,,0 days 00:00:30.091000,0 days 00:00:30.157000,0 days 00:00:23.548000,0 days 01:01:14.609000,0 days 01:01:44.766000,0 days 01:02:08.314000,267.0,235.0,244.0,284.0,True,MEDIUM,5.0,True,McLaren,0 days 01:00:44.502000,2024-07-21 13:08:38.115,1,1.0,False,,False,True,83.796,C4,2024,84.115,29.0,46.0,981.7,False,46.6,182.0,0.7,17.6,-0.3189999999999884,7.395346343896262e-10,0.0003035391380788668,0.06693722761675489,0.9048374180359595,1.1465432009191962e-285,0.0036065631360157305
0 days 01:02:09.567000,LAW,30,0 days 00:01:24.281000,3.0,1.0,,,0 days 00:00:29.760000,0 days 00:00:31.001000,0 days 00:00:23.520000,0 days 01:01:15.068000,0 days 01:01:46.069000,0 days 01:02:09.589000,271.0,235.0,249.0,302.0,True,MEDIUM,3.0,True,Racing Bulls,0 days 01:00:45.286000,2025-08-03 13:06:03.380,1,9.0,False,,False,True,84.281,C4,2025,85.171,21.8,58.0,987.2,False,31.7,286.0,3.2,9.899999999999999,-0.8900000000000006,0.9841273200552849,0.4065696597405991,0.9910403787728796,0.798516218759377,1.0612602731828003e-23,0.9960079893439914
0 days 01:02:10.116000,BEA,87,0 days 00:01:24.239000,3.0,1.0,,,0 days 00:00:29.796000,0 days 00:00:30.793000,0 days 00:00:23.650000,0 days 01:01:15.690000,0 days 01:01:46.483000,0 days 01:02:10.133000,276.0,234.0,251.0,308.0,True,MEDIUM,3.0,True,Haas F1 Team,0 days 01:00:45.877000,2025-08-03 13:06:03.971,1,10.0,False,,False,True,84.239,C4,2025,84.727,21.8,58.0,987.2,False,31.7,286.0,3.2,9.899999999999999,-0.48799999999999955,0.9841273200552849,0.4065696597405991,0.9910403787728796,0.798516218759377,1.0612602731828003e-23,0.9960079893439914
