Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_seconds,pirelliCompound,Year,LapTime_prev,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TempDelta,laps_diff,TrackTemp_RBF_Median,Humidity_RBF_Median,Pressure_RBF_Median,WindSpeed_RBF_Median,WindDirection_RBF_Median,TempDelta_RBF_Median
0 days 02:26:48.045000,HAM,44,0 days 00:01:38.028000,54.0,3.0,,,0 days 00:00:31.242000,0 days 00:00:42.762000,0 days 00:00:24.024000,0 days 02:25:41.309000,0 days 02:26:24.071000,0 days 02:26:48.095000,231.0,257.0,284.0,304.0,False,HARD,22.0,True,Ferrari,0 days 02:25:10.017000,2025-04-13 16:33:24.284,1,5.0,False,,False,True,98.028,C1,2025,98.162,26.9,44.0,1008.4,False,30.5,33.0,1.9,3.6000000000000014,-0.13400000000000034,0.7232502423798423,1.0,0.0007281525390894604,0.8445089033860343,2.8111852987890343e-13,0.952181129698505
0 days 02:26:50.873000,STR,18,0 days 00:01:36.640000,53.0,3.0,,,0 days 00:00:30.894000,0 days 00:00:42.017000,0 days 00:00:23.729000,0 days 02:25:45.153000,0 days 02:26:27.170000,0 days 02:26:50.899000,231.0,255.0,279.0,300.0,False,HARD,26.0,True,Aston Martin,0 days 02:25:14.233000,2024-03-02 16:28:56.664,1,10.0,False,,False,True,96.64,C1,2024,96.934,17.6,51.0,1017.5,False,21.9,330.0,0.0,4.299999999999997,-0.29399999999999693,0.009813463594319505,0.007446583070924338,0.9646402934831204,0.9646402934831231,0.0,1.0
0 days 02:26:53.232000,VER,1,0 days 00:01:37.427000,51.0,3.0,,,0 days 00:00:31.154000,0 days 00:00:42.202000,0 days 00:00:24.071000,0 days 02:25:47.018000,0 days 02:26:29.220000,0 days 02:26:53.291000,233.0,241.0,279.0,295.0,False,HARD,15.0,True,Red Bull Racing,0 days 02:25:15.805000,2023-03-05 16:26:17.654,1,1.0,False,,False,True,97.427,C1,2023,97.25,26.3,21.0,1017.2,False,28.9,246.0,0.0,2.599999999999998,0.1770000000000067,0.9960079893439915,1.0612602731828003e-23,0.9910403787728796,0.9646402934831231,0.0,0.7490122054026687
0 days 02:26:53.808000,GAS,10,0 days 00:01:38.496000,54.0,3.0,,,0 days 00:00:31.736000,0 days 00:00:42.655000,0 days 00:00:24.105000,0 days 02:25:47.077000,0 days 02:26:29.732000,0 days 02:26:53.837000,234.0,255.0,281.0,295.0,False,HARD,26.0,True,Alpine,0 days 02:25:15.312000,2025-04-13 16:33:29.579,1,6.0,False,,False,True,98.496,C1,2025,98.389,26.9,44.0,1008.4,False,30.5,33.0,1.9,3.6000000000000014,0.10699999999999932,0.7232502423798423,1.0,0.0007281525390894604,0.8445089033860343,2.8111852987890343e-13,0.952181129698505
0 days 02:26:54.599000,VER,1,0 days 00:01:38.398000,54.0,3.0,,,0 days 00:00:31.256000,0 days 00:00:42.903000,0 days 00:00:24.239000,0 days 02:25:47.481000,0 days 02:26:30.384000,0 days 02:26:54.623000,230.0,261.0,290.0,323.0,False,MEDIUM,28.0,True,Red Bull Racing,0 days 02:25:16.201000,2025-04-13 16:33:30.468,1,7.0,False,,False,True,98.398,C2,2025,98.435,26.9,44.0,1008.4,False,30.5,33.0,1.9,3.6000000000000014,-0.03700000000000614,0.7232502423798423,1.0,0.0007281525390894604,0.8445089033860343,2.8111852987890343e-13,0.952181129698505
0 days 02:26:58.601000,ZHO,24,0 days 00:01:37.141000,53.0,3.0,,,0 days 00:00:31.110000,0 days 00:00:42.136000,0 days 00:00:23.895000,0 days 02:25:52.589000,0 days 02:26:34.725000,0 days 02:26:58.620000,239.0,261.0,281.0,301.0,False,HARD,25.0,True,Kick Sauber,0 days 02:25:21.460000,2024-03-02 16:29:03.891,1,11.0,False,,False,True,97.141,C1,2024,97.394,17.6,51.0,1017.5,False,21.9,330.0,0.0,4.299999999999997,-0.2530000000000001,0.009813463594319505,0.007446583070924338,0.9646402934831204,0.9646402934831231,0.0,1.0
0 days 02:26:58.902000,DEV,21,0 days 00:01:39.089000,50.0,3.0,,,0 days 00:00:31.532000,0 days 00:00:43.240000,0 days 00:00:24.317000,0 days 02:25:51.394000,0 days 02:26:34.634000,0 days 02:26:58.951000,234.0,242.0,280.0,297.0,False,HARD,23.0,True,Racing Bulls,0 days 02:25:19.813000,2023-03-05 16:26:21.662,1,14.0,True,TRACK LIMITS AT TURN 4 LAP 50 ,False,True,99.089,C1,2023,98.985,26.3,21.0,1017.2,False,28.9,246.0,0.0,2.599999999999998,0.1039999999999992,0.9960079893439915,1.0612602731828003e-23,0.9910403787728796,0.9646402934831231,0.0,0.7490122054026687
0 days 02:26:59.398000,MAG,20,0 days 00:01:38.315000,50.0,4.0,,,0 days 00:00:31.323000,0 days 00:00:42.652000,0 days 00:00:24.340000,0 days 02:25:52.436000,0 days 02:26:35.088000,0 days 02:26:59.428000,233.0,255.0,290.0,302.0,False,SOFT,10.0,True,Haas F1 Team,0 days 02:25:21.083000,2023-03-05 16:26:22.932,1,15.0,False,,False,True,98.315,C3,2023,97.739,26.3,21.0,1017.2,False,28.9,246.0,0.0,2.599999999999998,0.5759999999999934,0.9960079893439915,1.0612602731828003e-23,0.9910403787728796,0.9646402934831231,0.0,0.7490122054026687
0 days 02:27:00.169000,VER,1,0 days 00:01:35.334000,54.0,3.0,,,0 days 00:00:30.427000,0 days 00:00:41.227000,0 days 00:00:23.680000,0 days 02:25:55.283000,0 days 02:26:36.510000,0 days 02:27:00.190000,236.0,270.0,283.0,301.0,False,SOFT,17.0,True,Red Bull Racing,0 days 02:25:24.835000,2024-03-02 16:29:07.266,1,1.0,False,,False,True,95.334,C3,2024,95.6,17.6,51.0,1017.5,False,21.9,330.0,0.0,4.299999999999997,-0.26599999999999113,0.009813463594319505,0.007446583070924338,0.9646402934831204,0.9646402934831231,0.0,1.0
0 days 02:27:02.586000,OCO,31,0 days 00:01:38.413000,54.0,3.0,,,0 days 00:00:31.417000,0 days 00:00:42.875000,0 days 00:00:24.121000,0 days 02:25:55.634000,0 days 02:26:38.509000,0 days 02:27:02.630000,235.0,256.0,283.0,302.0,False,HARD,27.0,True,Haas F1 Team,0 days 02:25:24.173000,2025-04-13 16:33:38.440,1,8.0,False,,False,True,98.413,C1,2025,98.432,26.9,44.0,1008.4,False,30.5,33.0,1.9,3.6000000000000014,-0.019000000000005457,0.7232502423798423,1.0,0.0007281525390894604,0.8445089033860343,2.8111852987890343e-13,0.952181129698505
0 days 02:27:03.668000,TSU,22,0 days 00:01:38.526000,54.0,3.0,,,0 days 00:00:31.187000,0 days 00:00:42.867000,0 days 00:00:24.472000,0 days 02:25:56.370000,0 days 02:26:39.237000,0 days 02:27:03.709000,228.0,256.0,286.0,321.0,False,SOFT,25.0,False,Red Bull Racing,0 days 02:25:25.142000,2025-04-13 16:33:39.409,1,9.0,False,,False,True,98.526,C3,2025,98.399,26.9,44.0,1008.4,False,30.5,33.0,1.9,3.6000000000000014,0.12699999999999534,0.7232502423798423,1.0,0.0007281525390894604,0.8445089033860343,2.8111852987890343e-13,0.952181129698505
